id,Tipo-costa,Altitud,Tipo-alttud,tipo-altitud-2,grupo_pob,NOMBRE COMPLETO,MUNICIPIO,PROVINCIA,CÓDIGO,ENTRADAS_2024,ENTRADAS_2019,pob_2024,tipo-pob,pob_2019,ENTRADASXHAB,ENTRADASXHAB_19,ENTRADASXTRAB,cnae-suma,VAR_ENTRADAS,recepcion_español_2024,recepcion_internacional_2024,ENTRADAS_ext
922,no,480,Menos de 1000 metros,201-600,101-500,08060 Castellfollit de Riubregós,Castellfollit de Riubregós,Barcelona,08060,976,163,151,<500,151,"6,46","1,08","488,00","2,00","4,99",754,222,"77,25"
6013,no,984,Menos de 1000 metros,601-1.000,1-100,40165 Rebollo,Rebollo,Segovia,40165,478,631,74,<500,81,"6,46","7,79","478,00","1,00","-0,24",478,0,"100,00"
5220,no,806,Menos de 1000 metros,601-1.000,1-100,34210 Villahán,Villahán,Palencia,34210,639,4187,99,<500,106,"6,45","39,50","639,00","1,00","-0,85",639,0,"100,00"
1958,no,860,Menos de 1000 metros,601-1.000,501-1000,13010 Alhambra,Alhambra,Ciudad Real,13010,6253,5755,969,500 – 1.999,1002,"6,45","5,74","625,30","10,00","0,09",5929,324,"94,82"
4548,yes,20,Menos de 1000 metros,0-200,10001-50000,29075 Nerja,Nerja,Málaga,29075,143148,131958,22187,10.000 – 49.999,21091,"6,45","6,26","41,35","3461,50","0,08",76413,66735,"53,38"
944,no,44,Menos de 1000 metros,0-200,1001-5000,08082 Fogars de la Selva,Fogars de la Selva,Barcelona,08082,10832,15233,1680,500 – 1.999,1451,"6,45","10,50","380,07","28,50","-0,29",7756,3076,"71,60"
2919,no,999,Menos de 1000 metros,601-1.000,1-100,19078 Castilforte,Castilforte,Guadalajara,19078,361,821,56,<500,55,"6,45","14,93","361,00","1,00","-0,56",361,0,"100,00"
6938,no,506,Menos de 1000 metros,201-600,501-1000,45152 San Martín de Pusa,San Martín de Pusa,Toledo,45152,3882,3103,604,500 – 1.999,642,"6,43","4,83","517,60","7,50","0,25",3693,189,"95,13"
6816,no,371,Menos de 1000 metros,201-600,101-500,45029 Caleruela,Caleruela,Toledo,45029,1291,2240,201,<500,208,"6,42","10,77","1291,00","1,00","-0,42",1291,0,"100,00"
1480,no,619,Menos de 1000 metros,601-1.000,101-500,09409 Valle de Manzanedo,Valle de Manzanedo,Burgos,09409,738,1021,115,<500,120,"6,42","8,51","738,00","1,00","-0,28",738,0,"100,00"
5112,no,969,Menos de 1000 metros,601-1.000,101-500,34062 Congosto de Valdavia,Congosto de Valdavia,Palencia,34062,897,1960,140,<500,153,"6,41","12,81",,"0,00","-0,54",897,0,"100,00"
6404,yes,65,Menos de 1000 metros,0-200,10001-50000,43037 Calafell,Calafell,Tarragona,43037,203898,206055,31828,10.000 – 49.999,26538,"6,41","7,76","118,68","1718,00","-0,01",186083,17815,"91,26"
6911,no,422,Menos de 1000 metros,201-600,1001-5000,45125 Oropesa,Oropesa,Toledo,45125,16421,13399,2564,2.000 – 9.999,2662,"6,40","5,03","109,11","150,50","0,23",15203,1218,"92,58"
2238,no,869,Menos de 1000 metros,601-1.000,101-500,16016 Almendros,Almendros,Cuenca,16016,1521,2253,238,<500,247,"6,39","9,12","1521,00","1,00","-0,32",1388,133,"91,26"
550,no,1060,Entre 1000 y 1499 metros,1.001-1.500,1001-5000,05186 Piedrahíta,Piedrahíta,Ávila,05186,10452,12857,1637,500 – 1.999,1822,"6,38","7,06","98,60","106,00","-0,19",10310,142,"98,64"
1416,no,1143,Entre 1000 y 1499 metros,1.001-1.500,1-100,09318 Riocavado de la Sierra,Riocavado de la Sierra,Burgos,09318,351,0,55,<500,60,"6,38",,"175,50","2,00",No se puede calcular,351,0,"100,00"
7773,no,757,Menos de 1000 metros,601-1.000,101-500,49193 San Pedro de Ceque,San Pedro de Ceque,Zamora,49193,2678,701,421,<500,449,"6,36","1,56","334,75","8,00","2,82",2493,185,"93,09"
4161,no,507,Menos de 1000 metros,201-600,101-500,26111 Ollauri,Ollauri,La Rioja,26111,1984,4254,312,<500,291,"6,36","14,62","330,67","6,00","-0,53",1984,0,"100,00"
6707,no,1233,Entre 1000 y 1499 metros,1.001-1.500,101-500,44177 Pancrudo,Pancrudo,Teruel,44177,718,860,113,<500,113,"6,35","7,61","359,00","2,00","-0,17",718,0,"100,00"
200,yes,13,Menos de 1000 metros,0-200,10001-50000,03063 Dénia,Dénia,Alacant/Alicante,03063,298020,297883,46942,10.000 – 49.999,42166,"6,35","7,06","69,89","4264,00","0,00",247827,50193,"83,16"
5772,yes,18,Menos de 1000 metros,0-200,1001-5000,39005 Argoños,Argoños,Cantabria,39005,11876,10959,1872,500 – 1.999,1748,"6,34","6,27","147,53","80,50","0,08",11628,248,"97,91"
7749,no,692,Menos de 1000 metros,601-1.000,1-100,49168 Quintanilla del Monte,Quintanilla del Monte,Zamora,49168,602,0,95,<500,103,"6,34",,,"0,00",No se puede calcular,602,0,"100,00"
7701,no,719,Menos de 1000 metros,601-1.000,101-500,49117 Micereces de Tera,Micereces de Tera,Zamora,49117,2623,1570,414,<500,457,"6,34","3,44","874,33","3,00","0,67",1670,953,"63,67"
2654,no,1264,Entre 1000 y 1499 metros,1.001-1.500,101-500,17206 Urús,Urús,Girona,17206,1311,2287,207,<500,189,"6,33","12,10","163,88","8,00","-0,43",1117,194,"85,20"
5919,no,833,Menos de 1000 metros,601-1.000,1-100,40056 Cobos de Fuentidueña,Cobos de Fuentidueña,Segovia,40056,177,318,28,<500,34,"6,32","9,35",,"0,00","-0,44",177,0,"100,00"
1474,no,813,Menos de 1000 metros,601-1.000,101-500,09400 Vadocondes,Vadocondes,Burgos,09400,2297,1238,364,<500,353,"6,31","3,51","218,76","10,50","0,86",2149,148,"93,56"
6001,no,1139,Entre 1000 y 1499 metros,1.001-1.500,501-1000,40152 Otero de Herreros,Otero de Herreros,Segovia,40152,6090,6859,966,500 – 1.999,959,"6,30","7,15","435,00","14,00","-0,11",5755,335,"94,50"
3042,no,1368,Entre 1000 y 1499 metros,1.001-1.500,1-100,19221 Piqueras,Piqueras,Guadalajara,19221,208,303,33,<500,55,"6,30","5,51","416,00","0,50","-0,31",208,0,"100,00"
2775,no,1258,Entre 1000 y 1499 metros,1.001-1.500,101-500,18112 Juviles,Juviles,Granada,18112,869,421,138,<500,153,"6,30","2,75","434,50","2,00","1,06",869,0,"100,00"
1918,no,772,Menos de 1000 metros,601-1.000,101-500,12114 Torás,Torás,Castelló/Castellón,12114,1687,1904,268,<500,223,"6,29","8,54","843,50","2,00","-0,11",1687,0,"100,00"
426,no,538,Menos de 1000 metros,201-600,1001-5000,05054 Casavieja,Casavieja,Ávila,05054,8762,9931,1394,500 – 1.999,1424,"6,29","6,97","144,83","60,50","-0,12",8641,121,"98,62"
5440,no,706,Menos de 1000 metros,601-1.000,1-100,37100 Cerezal de Peñahorcada,Cerezal de Peñahorcada,Salamanca,37100,421,1051,67,<500,78,"6,28","13,47",,"0,00","-0,60",421,0,"100,00"
1250,no,970,Menos de 1000 metros,601-1.000,1-100,09094 Cebrecos,Cebrecos,Burgos,09094,364,0,58,<500,53,"6,28",,,"0,00",No se puede calcular,364,0,"100,00"
6670,no,771,Menos de 1000 metros,601-1.000,101-500,44135 Libros,Libros,Teruel,44135,640,318,102,<500,102,"6,27","3,12","213,33","3,00","1,01",640,0,"100,00"
2985,no,924,Menos de 1000 metros,601-1.000,1-100,19159 Ledanca,Ledanca,Guadalajara,19159,621,3043,99,<500,98,"6,27","31,05","621,00","1,00","-0,80",430,191,"69,24"
2570,yes,10,Menos de 1000 metros,0-200,10001-50000,17118 Palamós,Palamós,Girona,17118,116888,111820,18651,10.000 – 49.999,17910,"6,27","6,24","51,86","2254,00","0,05",85388,31500,"73,05"
1282,no,821,Menos de 1000 metros,601-1.000,101-500,09136 Fuentecén,Fuentecén,Burgos,09136,1485,2345,237,<500,212,"6,27","11,06","1485,00","1,00","-0,37",1304,181,"87,81"
995,no,708,Menos de 1000 metros,601-1.000,101-500,08133 Montmaneu,Montmaneu,Barcelona,08133,1253,5060,200,<500,150,"6,27","33,73","25,31","49,50","-0,75",1253,0,"100,00"
2354,no,969,Menos de 1000 metros,601-1.000,1-100,16150 Paracuellos,Paracuellos,Cuenca,16150,620,1351,99,<500,94,"6,26","14,37","206,67","3,00","-0,54",620,0,"100,00"
4333,no,916,Menos de 1000 metros,601-1.000,101-500,28039 Cervera de Buitrago,Cervera de Buitrago,Madrid,28039,1007,0,161,<500,150,"6,25",,"35,33","28,50",No se puede calcular,1007,0,"100,00"
430,no,1504,1500 metros y más,1.001-1.500,1-100,05058 Cepeda la Mora,Cepeda la Mora,Ávila,05058,412,1736,66,<500,74,"6,24","23,46","412,00","1,00","-0,76",333,79,"80,83"
3623,no,1032,Entre 1000 y 1499 metros,1.001-1.500,101-500,"24012 Barrios de Luna, Los","Barrios de Luna, Los",León,24012,1835,1707,294,<500,314,"6,24","5,44","305,83","6,00","0,08",1429,406,"77,87"
3821,no,1133,Entre 1000 y 1499 metros,1.001-1.500,501-1000,24901 Villamanín,Villamanín,León,24901,5466,4402,876,500 – 1.999,949,"6,24","4,64","72,88","75,00","0,24",4199,1267,"76,82"
2546,no,984,Menos de 1000 metros,601-1.000,501-1000,17091 Llanars,Llanars,Girona,17091,3213,202,515,500 – 1.999,505,"6,24","0,40","68,36","47,00","14,91",3213,0,"100,00"
5252,no,774,Menos de 1000 metros,601-1.000,101-500,34902 Valle del Retortillo,Valle del Retortillo,Palencia,34902,1048,601,168,<500,164,"6,24","3,66","1048,00","1,00","0,74",1048,0,"100,00"
2591,no,1206,Entre 1000 y 1499 metros,1.001-1.500,10001-50000,17141 Puigcerdà,Puigcerdà,Girona,17141,62363,48119,10008,10.000 – 49.999,9258,"6,23","5,20","76,38","816,50","0,30",50530,11833,"81,03"
7336,no,794,Menos de 1000 metros,601-1.000,1-100,47080 Manzanillo,Manzanillo,Valladolid,47080,299,0,48,<500,52,"6,23",,,"0,00",No se puede calcular,299,0,"100,00"
2396,no,991,Menos de 1000 metros,601-1.000,501-1000,16202 Talayuelas,Talayuelas,Cuenca,16202,5493,4661,882,500 – 1.999,878,"6,23","5,31","163,97","33,50","0,18",5332,161,"97,07"
1293,no,839,Menos de 1000 metros,601-1.000,101-500,09152 Gumiel de Mercado,Gumiel de Mercado,Burgos,09152,2365,1468,380,<500,363,"6,22","4,04","92,75","25,50","0,61",2222,143,"93,95"
3683,no,747,Menos de 1000 metros,601-1.000,101-500,24078 Gordoncillo,Gordoncillo,León,24078,1914,937,308,<500,409,"6,21","2,29","382,80","5,00","1,04",1914,0,"100,00"
6767,no,1333,Entre 1000 y 1499 metros,1.001-1.500,1-100,44243 Valdecuenca,Valdecuenca,Teruel,44243,174,0,28,<500,34,"6,21",,,"0,00",No se puede calcular,174,0,"100,00"
6355,no,1180,Entre 1000 y 1499 metros,1.001-1.500,1-100,42205 Villaciervos,Villaciervos,Soria,42205,534,759,86,<500,87,"6,21","8,72","267,00","2,00","-0,30",408,126,"76,40"
4216,no,765,Menos de 1000 metros,601-1.000,101-500,26171 Villar de Torre,Villar de Torre,La Rioja,26171,912,734,147,<500,158,"6,20","4,65",,"0,00","0,24",779,133,"85,42"
4119,no,563,Menos de 1000 metros,201-600,101-500,26066 Galilea,Galilea,La Rioja,26066,2525,2063,407,<500,351,"6,20","5,88","1262,50","2,00","0,22",2525,0,"100,00"
1372,no,944,Menos de 1000 metros,601-1.000,1-100,09257 Pedrosa del Páramo,Pedrosa del Páramo,Burgos,09257,552,232,89,<500,89,"6,20","2,61",,"0,00","1,38",552,0,"100,00"
1454,no,868,Menos de 1000 metros,601-1.000,101-500,09373 Sotresgudo,Sotresgudo,Burgos,09373,2603,1740,420,<500,440,"6,20","3,95","2603,00","1,00","0,50",2469,134,"94,85"
4116,no,559,Menos de 1000 metros,201-600,101-500,26063 Fonzaleche,Fonzaleche,La Rioja,26063,767,2246,124,<500,135,"6,19","16,64","767,00","1,00","-0,66",767,0,"100,00"
5108,no,823,Menos de 1000 metros,601-1.000,101-500,34058 Cevico Navero,Cevico Navero,Palencia,34058,1101,1876,178,<500,194,"6,19","9,67","550,50","2,00","-0,41",1101,0,"100,00"
4179,no,729,Menos de 1000 metros,601-1.000,101-500,26130 San Millán de la Cogolla,San Millán de la Cogolla,La Rioja,26130,1329,250,215,<500,230,"6,18","1,09","32,81","40,50","4,32",1210,119,"91,05"
769,no,534,Menos de 1000 metros,201-600,101-500,06139 Valencia de las Torres,Valencia de las Torres,Badajoz,06139,2962,1593,480,<500,564,"6,17","2,82","329,11","9,00","0,86",2833,129,"95,64"
7762,no,1027,Entre 1000 y 1499 metros,1.001-1.500,101-500,49181 Rosinos de la Requejada,Rosinos de la Requejada,Zamora,49181,1882,3308,305,<500,357,"6,17","9,27","941,00","2,00","-0,43",1750,132,"92,99"
4171,no,1101,Entre 1000 y 1499 metros,1.001-1.500,101-500,"26122 Rasillo de Cameros, El","Rasillo de Cameros, El",La Rioja,26122,944,2080,153,<500,144,"6,17","14,44","65,10","14,50","-0,55",944,0,"100,00"
7659,no,857,Menos de 1000 metros,601-1.000,101-500,49069 Figueruela de Arriba,Figueruela de Arriba,Zamora,49069,1960,5207,318,<500,332,"6,16","15,68","280,00","7,00","-0,62",298,1662,"15,20"
2970,no,1233,Entre 1000 y 1499 metros,1.001-1.500,1-100,19139 Hombrados,Hombrados,Guadalajara,19139,265,93,43,<500,33,"6,16","2,82",,"0,00","1,85",265,0,"100,00"
47,no,458,Menos de 1000 metros,201-600,101-500,01062 Zambrana,Zambrana,Araba/Álava,01062,2721,4946,442,<500,410,"6,16","12,06","226,75","12,00","-0,45",2516,205,"92,47"
3782,no,892,Menos de 1000 metros,601-1.000,101-500,24185 Val de San Lorenzo,Val de San Lorenzo,León,24185,3028,1423,492,<500,505,"6,15","2,82","242,24","12,50","1,13",2884,144,"95,24"
5520,no,760,Menos de 1000 metros,601-1.000,101-500,37183 Martín de Yeltes,Martín de Yeltes,Salamanca,37183,2381,2295,387,<500,415,"6,15","5,53","793,67","3,00","0,04",1494,887,"62,75"
391,no,507,Menos de 1000 metros,201-600,5001-10000,05014 Arenas de San Pedro,Arenas de San Pedro,Ávila,05014,39606,28801,6438,2.000 – 9.999,6377,"6,15","4,52","107,77","367,50","0,38",38257,1349,"96,59"
2885,no,903,Menos de 1000 metros,601-1.000,101-500,19037 Arbancón,Arbancón,Guadalajara,19037,897,1195,146,<500,150,"6,14","7,97","448,50","2,00","-0,25",897,0,"100,00"
6645,no,1462,Entre 1000 y 1499 metros,1.001-1.500,101-500,44109 Frías de Albarracín,Frías de Albarracín,Teruel,44109,688,7202,112,<500,115,"6,14","62,63","344,00","2,00","-0,90",688,0,"100,00"
1755,no,497,Menos de 1000 metros,201-600,1001-5000,10212 Villanueva de la Vera,Villanueva de la Vera,Cáceres,10212,12959,8186,2110,2.000 – 9.999,2021,"6,14","4,05","128,31","101,00","0,58",12547,412,"96,82"
5850,no,343,Menos de 1000 metros,201-600,1001-5000,39083 Soba,Soba,Cantabria,39083,6596,4449,1076,500 – 1.999,1180,"6,13","3,77","219,87","30,00","0,48",6040,556,"91,57"
5154,no,931,Menos de 1000 metros,601-1.000,101-500,34114 Olmos de Ojeda,Olmos de Ojeda,Palencia,34114,1042,618,170,<500,197,"6,13","3,14","1042,00","1,00","0,69",912,130,"87,52"
3383,no,923,Menos de 1000 metros,601-1.000,501-1000,22084 Castejón de Sos,Castejón de Sos,Huesca,22084,5316,6422,868,500 – 1.999,747,"6,12","8,60","54,80","97,00","-0,17",5059,257,"95,17"
5158,no,877,Menos de 1000 metros,601-1.000,101-500,34122 Páramo de Boedo,Páramo de Boedo,Palencia,34122,636,35,104,<500,126,"6,12","0,28",,"0,00","17,17",572,64,"89,94"
2344,no,906,Menos de 1000 metros,601-1.000,101-500,16139 Olivares de Júcar,Olivares de Júcar,Cuenca,16139,1816,1507,297,<500,325,"6,11","4,64","1816,00","1,00","0,21",1816,0,"100,00"
4964,no,807,Menos de 1000 metros,601-1.000,1001-5000,32071 Riós,Riós,Ourense,32071,8584,6842,1407,500 – 1.999,1516,"6,10","4,51","175,18","49,00","0,25",3103,5481,"36,15"
1464,no,834,Menos de 1000 metros,601-1.000,101-500,09387 Torregalindo,Torregalindo,Burgos,09387,750,337,123,<500,125,"6,10","2,70","750,00","1,00","1,23",609,141,"81,20"
5181,no,785,Menos de 1000 metros,601-1.000,101-500,34152 Revenga de Campos,Revenga de Campos,Palencia,34152,829,617,136,<500,152,"6,10","4,06","829,00","1,00","0,34",711,118,"85,77"
2349,no,764,Menos de 1000 metros,601-1.000,101-500,16145 Osa de la Vega,Osa de la Vega,Cuenca,16145,2697,2941,443,<500,479,"6,09","6,14","337,13","8,00","-0,08",2562,135,"94,99"
5394,no,719,Menos de 1000 metros,601-1.000,101-500,37044 Barruecopardo,Barruecopardo,Salamanca,37044,2562,1720,421,<500,450,"6,09","3,82","394,15","6,50","0,49",2413,149,"94,18"
302,no,934,Menos de 1000 metros,601-1.000,101-500,04023 Beires,Beires,Almería,04023,900,0,148,<500,110,"6,08",,"450,00","2,00",No se puede calcular,777,123,"86,33"
516,no,864,Menos de 1000 metros,601-1.000,501-1000,05152 Nava de Arévalo,Nava de Arévalo,Ávila,05152,4027,1337,663,500 – 1.999,735,"6,07","1,82","2013,50","2,00","2,01",3828,199,"95,06"
4430,no,1433,Entre 1000 y 1499 metros,1.001-1.500,1-100,28143 Somosierra,Somosierra,Madrid,28143,576,839,95,<500,86,"6,06","9,76","82,29","7,00","-0,31",373,203,"64,76"
7353,no,736,Menos de 1000 metros,601-1.000,101-500,47097 Mota del Marqués,Mota del Marqués,Valladolid,47097,1999,930,330,<500,351,"6,06","2,65","75,43","26,50","1,15",1860,139,"93,05"
7900,no,645,Menos de 1000 metros,601-1.000,1-100,50058 Bubierca,Bubierca,Zaragoza,50058,345,711,57,<500,66,"6,05","10,77","345,00","1,00","-0,51",185,160,"53,62"
6797,no,577,Menos de 1000 metros,201-600,101-500,45010 Aldeanueva de San Bartolomé,Aldeanueva de San Bartolomé,Toledo,45010,2497,2320,413,<500,427,"6,05","5,43","832,33","3,00","0,08",2366,131,"94,75"
1682,no,474,Menos de 1000 metros,201-600,1-100,10139 Pedroso de Acim,Pedroso de Acim,Cáceres,10139,556,347,92,<500,80,"6,04","4,34","69,50","8,00","0,60",556,0,"100,00"
7745,no,701,Menos de 1000 metros,601-1.000,101-500,49164 Pozuelo de Tábara,Pozuelo de Tábara,Zamora,49164,876,1358,145,<500,163,"6,04","8,33","97,33","9,00","-0,35",876,0,"100,00"
4920,no,124,Menos de 1000 metros,0-200,1001-5000,32027 Cortegada,Cortegada,Ourense,32027,6182,1558,1024,500 – 1.999,1085,"6,04","1,44","374,67","16,50","2,97",5777,405,"93,45"
2459,no,988,Menos de 1000 metros,601-1.000,501-1000,16909 Sotorribas,Sotorribas,Cuenca,16909,4267,3695,707,500 – 1.999,732,"6,04","5,05","177,79","24,00","0,15",3983,284,"93,34"
