Orden,Nombre,Frecuencia,Edad Media (*),sexo
24428,JOEL MATIAS,25 ,"16,7",Hombres
25067,EMANUEL ALEXANDER,24 ,"16,7",Hombres
25225,JEREMY JAVIER,24 ,"16,7",Hombres
28416,THAI,21 ,"16,7",Hombres
29578,SAMUEL MAURICIO,20 ,"16,7",Hombres
1431,HANNAH,1.047 ,"16,7",Mujer
1929,XINYI,641 ,"16,7",Mujer
1969,CARLOTTA,618 ,"16,7",Mujer
2045,IONA,572 ,"16,7",Mujer
4922,LAIBA,170 ,"16,7",Mujer
5545,YIXIN,146 ,"16,7",Mujer
9072,ANARAIDA,79 ,"16,7",Mujer
9751,NUHAILA,73 ,"16,7",Mujer
9837,LUCIA ANTONELLA,72 ,"16,7",Mujer
15902,DARINE,41 ,"16,7",Mujer
19748,CARLA STEFANIA,32 ,"16,7",Mujer
20344,DELIA ANDREEA,31 ,"16,7",Mujer
21452,ZHIQING,30 ,"16,7",Mujer
22457,KEYLIN,28 ,"16,7",Mujer
22701,ROUFAIDA,28 ,"16,7",Mujer
24.326,THALYA,26 ,"16,7",Mujer
24.506,AYLA MARIA,25 ,"16,7",Mujer
24.731,INTI,25 ,"16,7",Mujer
27.846,LUCIA LUNA,22 ,"16,7",Mujer
28.678,ELIANA VALENTINA,21 ,"16,7",Mujer
30.122,IRFA,20 ,"16,7",Mujer
30.588,NICOLLE VALERIA,20 ,"16,7",Mujer
583,TELMO,3.160 ,"16,6",Hombres
2363,ADONAI,462 ,"16,6",Hombres
2673,LARO,389 ,"16,6",Hombres
5239,CRISTIAN ANDREI,165 ,"16,6",Hombres
5991,SEBASTIAN ALEXANDER,141 ,"16,6",Hombres
6533,DEIVID,127 ,"16,6",Hombres
7064,SUHAIL,117 ,"16,6",Hombres
7120,DILAN ANDRES,115 ,"16,6",Hombres
8243,DANIAL,95 ,"16,6",Hombres
8918,AXEL DANIEL,86 ,"16,6",Hombres
9144,XAIRO,84 ,"16,6",Hombres
9349,GERAY,81 ,"16,6",Hombres
13458,HARMAN,52 ,"16,6",Hombres
15147,DARIUS CRISTIAN,45 ,"16,6",Hombres
15932,URAITZ,43 ,"16,6",Hombres
16338,CHENYANG,41 ,"16,6",Hombres
16575,SERIGNE BABACAR,41 ,"16,6",Hombres
18711,QAIS,35 ,"16,6",Hombres
19216,SHAIEL,34 ,"16,6",Hombres
19974,JEREMY JOEL,32 ,"16,6",Hombres
20264,ABDELWADOUD,31 ,"16,6",Hombres
20373,DARIUS MARIAN,31 ,"16,6",Hombres
21043,HAOCHENG,30 ,"16,6",Hombres
21497,DILAN JAVIER,29 ,"16,6",Hombres
24267,ENZO RAFAEL,25 ,"16,6",Hombres
24577,MATHIAS FABIAN,25 ,"16,6",Hombres
25538,SAIFEDDIN,24 ,"16,6",Hombres
27690,CRISTOFER DANIEL,21 ,"16,6",Hombres
28850,ENZO PAOLO,20 ,"16,6",Hombres
491,HAIZEA,4.616 ,"16,6",Mujer
582,JARA,3.763 ,"16,6",Mujer
1645,NIRA,827 ,"16,6",Mujer
1942,CIARA,636 ,"16,6",Mujer
2695,AITANA MARIA,382 ,"16,6",Mujer
4044,ARIANA MARIA,218 ,"16,6",Mujer
4159,VALERIA CARMEN,212 ,"16,6",Mujer
6542,AGORA,119 ,"16,6",Mujer
8324,SIQI,89 ,"16,6",Mujer
8818,ELIS,82 ,"16,6",Mujer
15329,LEEN,43 ,"16,6",Mujer
15896,DAIANA MARIA,41 ,"16,6",Mujer
17994,LORENA ANDREEA,36 ,"16,6",Mujer
20317,CAYETANA CARMEN,31 ,"16,6",Mujer
20663,NESSRIN,31 ,"16,6",Mujer
21484,AMINAH,29 ,"16,6",Mujer
24.386,ZIRA,26 ,"16,6",Mujer
25.380,ASHLY NICOLE,24 ,"16,6",Mujer
25.483,DANAIS,24 ,"16,6",Mujer
26.196,AINHOA ANDREA,23 ,"16,6",Mujer
28.298,YAELA,22 ,"16,6",Mujer
28.338,ZOIHARTZE,22 ,"16,6",Mujer
28.502,BANI,21 ,"16,6",Mujer
28.933,JULIETH VALENTINA,21 ,"16,6",Mujer
29.288,NEREA ELIZABETH,21 ,"16,6",Mujer
29.678,ALHAMBRA,20 ,"16,6",Mujer
30.221,KHADIDIA,20 ,"16,6",Mujer
30.542,NAOMI ALEJANDRA,20 ,"16,6",Mujer
507,YOEL,3.774 ,"16,5",Hombres
4294,ALAE EDDINE,211 ,"16,5",Hombres
4461,ROBERT ANDREI,201 ,"16,5",Hombres
4696,ERITZ,188 ,"16,5",Hombres
6860,SAMUEL ESTEBAN,121 ,"16,5",Hombres
7969,LINUS,100 ,"16,5",Hombres
8603,AKIER,90 ,"16,5",Hombres
8826,YAKOUB,88 ,"16,5",Hombres
9266,GABRIEL ISAAC,82 ,"16,5",Hombres
10183,JOSHUA ALEXANDER,73 ,"16,5",Hombres
11017,AHMED ALI,66 ,"16,5",Hombres
12535,LOU,57 ,"16,5",Hombres
12847,GABRIEL ANDREI,55 ,"16,5",Hombres
13037,ENZO ALEJANDRO,54 ,"16,5",Hombres
13048,GARAI,54 ,"16,5",Hombres
13600,ANGEL AARON,51 ,"16,5",Hombres
13899,HASSAN ALI,50 ,"16,5",Hombres
16176,MUAD,42 ,"16,5",Hombres
16510,MOHAMED ANIS,41 ,"16,5",Hombres
16890,SAMUEL AARON,40 ,"16,5",Hombres
17119,JOSEPH GABRIEL,39 ,"16,5",Hombres
17158,MARC GABRIEL,39 ,"16,5",Hombres
17372,DEVIN,38 ,"16,5",Hombres
18000,ZICHENG,37 ,"16,5",Hombres
22246,HAOMING,28 ,"16,5",Hombres
23029,JOSTIN ALEXANDER,27 ,"16,5",Hombres
23153,NIN,27 ,"16,5",Hombres
25394,MATEO SALVADOR,24 ,"16,5",Hombres
25830,CURIAL,23 ,"16,5",Hombres
26696,BENTCHEY,22 ,"16,5",Hombres
26793,DENIS IOAN,22 ,"16,5",Hombres
27062,JOHAN SAMUEL,22 ,"16,5",Hombres
28003,JIAXU,21 ,"16,5",Hombres
28018,JOHAN ADRIAN,21 ,"16,5",Hombres
28377,SANTIAGO AARON,21 ,"16,5",Hombres
28468,XIMON,21 ,"16,5",Hombres
333,CAYETANA,7.703 ,"16,5",Mujer
2473,AILEN,433 ,"16,5",Mujer
3655,TESSA,251 ,"16,5",Mujer
4049,EKIÑE,218 ,"16,5",Mujer
5142,DOUHA,160 ,"16,5",Mujer
6129,CHELSEA,129 ,"16,5",Mujer
8132,CARLA VALENTINA,91 ,"16,5",Mujer
8278,GIANELLA,89 ,"16,5",Mujer
8451,KAI,87 ,"16,5",Mujer
8992,GIBET,80 ,"16,5",Mujer
11177,AMETSA,61 ,"16,5",Mujer
13931,MORGAN,48 ,"16,5",Mujer
14071,EMILY ANDREA,47 ,"16,5",Mujer
15086,NAYELI CARMEN,44 ,"16,5",Mujer
15863,ARIADNA VICTORIA,41 ,"16,5",Mujer
16189,ALBA DANIELA,40 ,"16,5",Mujer
17388,DANNA ALEXANDRA,37 ,"16,5",Mujer
21496,ANAIS GABRIELA,29 ,"16,5",Mujer
23794,EMMA GRACE,26 ,"16,5",Mujer
25.297,ALEJANDRA CAMILA,24 ,"16,5",Mujer
29.438,SARAY ALEJANDRA,21 ,"16,5",Mujer
29.530,VANSHIKA,21 ,"16,5",Mujer
30.318,LUNA ANDREA,20 ,"16,5",Mujer
1182,MOUHAMED,1.199 ,"16,4",Hombres
2621,BJORN,400 ,"16,4",Hombres
3548,NATHANIEL,270 ,"16,4",Hombres
4392,CHADI,205 ,"16,4",Hombres
4707,MOAAD,188 ,"16,4",Hombres
7310,RAID,112 ,"16,4",Hombres
9698,SANTIAGO ALONSO,78 ,"16,4",Hombres
10540,JOAN TONI,70 ,"16,4",Hombres
11794,EWAN,61 ,"16,4",Hombres
13569,WALI,52 ,"16,4",Hombres
15115,ANMOL,45 ,"16,4",Hombres
16728,HRISTIAN,40 ,"16,4",Hombres
17985,WENXUAN,37 ,"16,4",Hombres
21540,ERIK SEBASTIAN,29 ,"16,4",Hombres
22786,DANTE ALEJANDRO,27 ,"16,4",Hombres
23367,ALESSANDRO PIERO,26 ,"16,4",Hombres
23417,AXEL ADRIAN,26 ,"16,4",Hombres
25242,JHON ANDER,24 ,"16,4",Hombres
25831,DALAI,23 ,"16,4",Hombres
27451,UBAI,22 ,"16,4",Hombres
28563,ALEX STEFAN,20 ,"16,4",Hombres
29637,SUKHMANPREET,20 ,"16,4",Hombres
212,AINA,17.302 ,"16,4",Mujer
839,SAFAE,2.237 ,"16,4",Mujer
973,CORAIMA,1.836 ,"16,4",Mujer
1037,ZAINAB,1.701 ,"16,4",Mujer
3670,SOFIA ALEXANDRA,250 ,"16,4",Mujer
8186,YUCHEN,91 ,"16,4",Mujer
10761,AMANDA SOFIA,64 ,"16,4",Mujer
10891,AIKO,63 ,"16,4",Mujer
13255,VALERIA ALESSANDRA,51 ,"16,4",Mujer
14543,VALERIA PILAR,46 ,"16,4",Mujer
15129,SHAINA,44 ,"16,4",Mujer
15443,SHANA,43 ,"16,4",Mujer
16508,TONINA,40 ,"16,4",Mujer
17927,HIBAT ALLAH,36 ,"16,4",Mujer
18611,TEHREEM,35 ,"16,4",Mujer
19015,NEREA ALEJANDRA,34 ,"16,4",Mujer
19174,ALIKA,33 ,"16,4",Mujer
20035,NAIYARA,32 ,"16,4",Mujer
22824,ALISON ABIGAIL,27 ,"16,4",Mujer
23416,SALSABILA,27 ,"16,4",Mujer
24.027,LUNA GABRIELA,26 ,"16,4",Mujer
24.150,MIRUNA ANDREEA,26 ,"16,4",Mujer
24.496,ASRA,25 ,"16,4",Mujer
26.572,HUIYI,23 ,"16,4",Mujer
28.332,YUMENG,22 ,"16,4",Mujer
28.470,ARIANA FERNANDA,21 ,"16,4",Mujer
28.550,CARLA NEREA,21 ,"16,4",Mujer
28.849,ISABELA ANDREA,21 ,"16,4",Mujer
29.623,ZISHAN,21 ,"16,4",Mujer
29.742,ANIXUA,20 ,"16,4",Mujer
1530,DORIAN,830 ,"16,3",Hombres
2041,RIAD,570 ,"16,3",Hombres
2079,AGER,553 ,"16,3",Hombres
2916,GUILLEN,344 ,"16,3",Hombres
4268,ADEM,213 ,"16,3",Hombres
4522,TIMOFEI,198 ,"16,3",Hombres
7811,GILEN,102 ,"16,3",Hombres
11806,HARJOT,61 ,"16,3",Hombres
15290,MAZIN,45 ,"16,3",Hombres
16814,MATEO EDUARDO,40 ,"16,3",Hombres
16828,MOHAMED SAMI,40 ,"16,3",Hombres
17678,AXEL JOSUE,37 ,"16,3",Hombres
19851,DENIS VALENTIN,32 ,"16,3",Hombres
19956,ISAAC JOSUE,32 ,"16,3",Hombres
20619,MATIAS ALONSO,31 ,"16,3",Hombres
22824,ELIAS EMANUEL,27 ,"16,3",Hombres
25044,EDIEL,24 ,"16,3",Hombres
25784,CALEBE,23 ,"16,3",Hombres
25839,DANIELIUS,23 ,"16,3",Hombres
27434,STEVEN ISAAC,22 ,"16,3",Hombres
28421,TIANQI,21 ,"16,3",Hombres
28945,GERARD ALEXANDER,20 ,"16,3",Hombres
29259,LIONEL ALEJANDRO,20 ,"16,3",Hombres
442,UXIA,5.270 ,"16,3",Mujer
638,ENARA,3.324 ,"16,3",Mujer
1906,ALTEA,650 ,"16,3",Mujer
2522,ALLISON,421 ,"16,3",Mujer
6030,MALAIKA,132 ,"16,3",Mujer
8188,ALISSA,90 ,"16,3",Mujer
8956,ZOE MARIA,81 ,"16,3",Mujer
9092,GALADRIEL,79 ,"16,3",Mujer
9776,YASSIRA,73 ,"16,3",Mujer
10091,SULAIMA,70 ,"16,3",Mujer
10618,AREEBA,65 ,"16,3",Mujer
10990,NICOLE SOFIA,63 ,"16,3",Mujer
11239,KIMA,61 ,"16,3",Mujer
11644,YASSAMINE,59 ,"16,3",Mujer
12659,CANDELA ROCIO,53 ,"16,3",Mujer
13842,ILYANA,48 ,"16,3",Mujer
16863,SOFIA ELISA,39 ,"16,3",Mujer
17500,JULUD,37 ,"16,3",Mujer
17930,ILUNE,36 ,"16,3",Mujer
18584,SAMANTHA VICTORIA,35 ,"16,3",Mujer
19116,VALERIA ANTONELLA,34 ,"16,3",Mujer
19117,VALERY ALEJANDRA,34 ,"16,3",Mujer
20442,HARA,31 ,"16,3",Mujer
21576,CHRISTABEL,29 ,"16,3",Mujer
24.427,ALEXIA DANIELA,25 ,"16,3",Mujer
24.993,MENCIA MARIA,25 ,"16,3",Mujer
25.373,ARIBA,24 ,"16,3",Mujer
28.162,SABREN,22 ,"16,3",Mujer
30.109,INES MARIE,20 ,"16,3",Mujer
2216,KIMETZ,507 ,"16,2",Hombres
2614,LUCAS DANIEL,402 ,"16,2",Hombres
4036,SOULAYMANE,230 ,"16,2",Hombres
4748,HAORAN,186 ,"16,2",Hombres
4937,HAITHAM,177 ,"16,2",Hombres
7115,BAKR,115 ,"16,2",Hombres
8585,ROHAN,91 ,"16,2",Hombres
9934,ENZO DANIEL,75 ,"16,2",Hombres
11898,YOREL,61 ,"16,2",Hombres
16687,ERIC JOEL,40 ,"16,2",Hombres
19340,BOYU,33 ,"16,2",Hombres
19933,HAMDAN,32 ,"16,2",Hombres
20099,MONTASER,32 ,"16,2",Hombres
20556,JOSUE CALEB,31 ,"16,2",Hombres
22900,GUAIRE,27 ,"16,2",Hombres
26338,OLIVER ADRIAN,23 ,"16,2",Hombres
27054,JINGYI,22 ,"16,2",Hombres
28858,ERICK LEANDRO,20 ,"16,2",Hombres
29342,MATHIAS JAVIER,20 ,"16,2",Hombres
709,QUERALT,2.845 ,"16,2",Mujer
922,GARA,1.990 ,"16,2",Mujer
1230,MANAR,1.311 ,"16,2",Mujer
1539,AGATHA,925 ,"16,2",Mujer
1631,NISRIN,837 ,"16,2",Mujer
1936,ZAYRA,639 ,"16,2",Mujer
7800,SAORI,96 ,"16,2",Mujer
8736,DANNA ALEJANDRA,83 ,"16,2",Mujer
13611,ITHAYSA,49 ,"16,2",Mujer
13641,LUMA,49 ,"16,2",Mujer
15217,BEATRICE ANDREEA,43 ,"16,2",Mujer
17354,BOTAINA,37 ,"16,2",Mujer
18120,RENATTA,36 ,"16,2",Mujer
19237,CLARIS,33 ,"16,2",Mujer
20973,DOA,30 ,"16,2",Mujer
21274,NICOL VALENTINA,30 ,"16,2",Mujer
22803,AINNA,27 ,"16,2",Mujer
24.981,MARTINA ROCIO,25 ,"16,2",Mujer
445,KILIAN,4.448 ,"16,1",Hombres
3037,EGOI,327 ,"16,1",Hombres
3222,DAVI,305 ,"16,1",Hombres
3274,HUG,298 ,"16,1",Hombres
3337,JORITZ,291 ,"16,1",Hombres
9492,ORIEL,80 ,"16,1",Hombres
9706,UZAIR,78 ,"16,1",Hombres
11216,HOUSAM,65 ,"16,1",Hombres
14714,MATEO IGNACIO,47 ,"16,1",Hombres
16133,LOUAI,42 ,"16,1",Hombres
17907,OBAIDA,37 ,"16,1",Hombres
17997,YUYANG,37 ,"16,1",Hombres
18661,MAUR,35 ,"16,1",Hombres
19490,IOEL,33 ,"16,1",Hombres
20097,MOHAMED ISMAEL,32 ,"16,1",Hombres
22563,THOMAS GABRIEL,28 ,"16,1",Hombres
23216,RYAN ALEXANDER,27 ,"16,1",Hombres
23279,UZMAN,27 ,"16,1",Hombres
24405,JEREMY SEBASTIAN,25 ,"16,1",Hombres
24704,RAZIEL,25 ,"16,1",Hombres
25658,AARON ELIAS,23 ,"16,1",Hombres
27892,HANLIN,21 ,"16,1",Hombres
29112,JHOAN SANTIAGO,20 ,"16,1",Hombres
542,NAIRA,4.107 ,"16,1",Mujer
1200,ALISA,1.359 ,"16,1",Mujer
1848,DAIANA,683 ,"16,1",Mujer
4406,KYRA,197 ,"16,1",Mujer
5270,SENDA,156 ,"16,1",Mujer
6007,YILIN,133 ,"16,1",Mujer
8146,GINESTA,91 ,"16,1",Mujer
8157,MAHAM,91 ,"16,1",Mujer
11795,VALENTINA VICTORIA,58 ,"16,1",Mujer
11982,SOFIA VALERIA,57 ,"16,1",Mujer
13272,AISATOU,50 ,"16,1",Mujer
13293,ANGIE SOFIA,50 ,"16,1",Mujer
13410,MATHILDA,50 ,"16,1",Mujer
14583,AMARAL,45 ,"16,1",Mujer
15349,MAH NOOR,43 ,"16,1",Mujer
16641,FABIANA SOFIA,39 ,"16,1",Mujer
17158,MILLARAY,38 ,"16,1",Mujer
18468,MAHIRA,35 ,"16,1",Mujer
19627,VALERY NICOLE,33 ,"16,1",Mujer
20851,AMARIS,30 ,"16,1",Mujer
22791,ADANAY,27 ,"16,1",Mujer
24.303,SOL VALENTINA,26 ,"16,1",Mujer
24.827,KEYI,25 ,"16,1",Mujer
27.811,LEYRE ISABEL,22 ,"16,1",Mujer
29.655,AIRE,20 ,"16,1",Mujer
30.061,GINGER,20 ,"16,1",Mujer
30.165,JOHAINA,20 ,"16,1",Mujer
113,MARCO,28.940 ,"16,0",Hombres
4632,ELIEL,191 ,"16,0",Hombres
6795,ISAAK,122 ,"16,0",Hombres
6851,NUHAZET,121 ,"16,0",Hombres
6949,KEVIN NICOLAS,119 ,"16,0",Hombres
7372,YIHAO,111 ,"16,0",Hombres
7853,AKSEL,101 ,"16,0",Hombres
7911,SAMUEL FELIPE,101 ,"16,0",Hombres
9456,ISAAC GABRIEL,80 ,"16,0",Hombres
10396,JUSTIN ALEXANDER,71 ,"16,0",Hombres
11743,ZIYANG,62 ,"16,0",Hombres
13125,MUHAMMAD ABDUL,54 ,"16,0",Hombres
13578,AARON ANDRES,51 ,"16,0",Hombres
14317,DANIEL JUNIOR,48 ,"16,0",Hombres
14537,ZAYED,48 ,"16,0",Hombres
15594,MUJTABA,44 ,"16,0",Hombres
16136,LUCAS BENJAMIN,42 ,"16,0",Hombres
16875,ROBERT NICOLAS,40 ,"16,0",Hombres
19317,ANOAR,33 ,"16,0",Hombres
20100,MOSSAB,32 ,"16,0",Hombres
20163,RAWAD,32 ,"16,0",Hombres
20276,AFNAN,31 ,"16,0",Hombres
20342,BOHAN,31 ,"16,0",Hombres
20510,JACOB ALEXANDER,31 ,"16,0",Hombres
20688,RAYEN,31 ,"16,0",Hombres
22266,IKER ALBERTO,28 ,"16,0",Hombres
22712,BADR DIN,27 ,"16,0",Hombres
22901,GUGA,27 ,"16,0",Hombres
23665,JIAXUAN,26 ,"16,0",Hombres
25368,MARC ANDRES,24 ,"16,0",Hombres
26243,MARKS,23 ,"16,0",Hombres
283,ALEXIA,9.601 ,"16,0",Mujer
383,JULIETA,6.680 ,"16,0",Mujer
3961,ANQI,224 ,"16,0",Mujer
4817,ADAIA,174 ,"16,0",Mujer
5191,AYALA,158 ,"16,0",Mujer
5221,HEURA,157 ,"16,0",Mujer
7621,SAMAIRA,99 ,"16,0",Mujer
9158,ALEENA,78 ,"16,0",Mujer
10585,SAMA,66 ,"16,0",Mujer
11032,ARIANA NICOLE,62 ,"16,0",Mujer
11240,KIMERA,61 ,"16,0",Mujer
12841,AINHOA CAROLINA,52 ,"16,0",Mujer
13116,EMMA ALEXANDRA,51 ,"16,0",Mujer
13778,BRITNEY,48 ,"16,0",Mujer
14486,NOVA,46 ,"16,0",Mujer
15955,INDARA MARIA,41 ,"16,0",Mujer
17588,MELANIE SOFIA,37 ,"16,0",Mujer
18897,KAROL SOFIA,34 ,"16,0",Mujer
23184,KORAYMA,27 ,"16,0",Mujer
26.240,AMY DANIELA,23 ,"16,0",Mujer
26.760,LUISANA VALENTINA,23 ,"16,0",Mujer
26.933,NAYELIN,23 ,"16,0",Mujer
27.351,ARIAM,22 ,"16,0",Mujer
27.691,ISABELLA FERNANDA,22 ,"16,0",Mujer
27.838,LORENA IOANA,22 ,"16,0",Mujer
28.091,PATRICIJA,22 ,"16,0",Mujer
30.620,PAKIZA,20 ,"16,0",Mujer
1877,DANYLO,635 ,"15,9",Hombres
3065,SERIGNE FALLOU,324 ,"15,9",Hombres
7624,KILIAM,106 ,"15,9",Hombres
8926,CAETANO,86 ,"15,9",Hombres
10658,ERYK,69 ,"15,9",Hombres
11188,DENIS ADRIAN,65 ,"15,9",Hombres
12585,SOLAYMANE,57 ,"15,9",Hombres
12639,DANIEL ALESSANDRO,56 ,"15,9",Hombres
14198,MOSSAAB,49 ,"15,9",Hombres
14872,DILAN ALEXANDER,46 ,"15,9",Hombres
14956,JORDAN DANIEL,46 ,"15,9",Hombres
16006,CRISTOPHER DANIEL,42 ,"15,9",Hombres
16322,AYRAN,41 ,"15,9",Hombres
17628,AARON SAMUEL,37 ,"15,9",Hombres
23115,MATHIAS EZEQUIEL,27 ,"15,9",Hombres
24047,ALAN STIVEN,25 ,"15,9",Hombres
27616,BENAS,21 ,"15,9",Hombres
29343,MATIAS ANDRE,20 ,"15,9",Hombres
179,NORA,22.192 ,"15,9",Mujer
1336,MILA,1.164 ,"15,9",Mujer
1473,IARA,982 ,"15,9",Mujer
2003,DIKRA,599 ,"15,9",Mujer
2480,SOFIA VICTORIA,432 ,"15,9",Mujer
2893,KAWTHAR,344 ,"15,9",Mujer
3448,TRIANA MARIA,271 ,"15,9",Mujer
3813,AMANE,235 ,"15,9",Mujer
4124,WIAME,214 ,"15,9",Mujer
4470,IUNE,193 ,"15,9",Mujer
4900,LAIENE,171 ,"15,9",Mujer
5159,YADHIRA,160 ,"15,9",Mujer
6684,RIME,116 ,"15,9",Mujer
6930,AINARA CARMEN,110 ,"15,9",Mujer
8285,IVETH,89 ,"15,9",Mujer
8967,ARIANA GABRIELA,80 ,"15,9",Mujer
9887,YAXIN,72 ,"15,9",Mujer
10300,MANUELLA,68 ,"15,9",Mujer
13612,IYANA,49 ,"15,9",Mujer
16773,MENGQI,39 ,"15,9",Mujer
18084,NEHAL,36 ,"15,9",Mujer
18831,GINNA,34 ,"15,9",Mujer
19083,SHIYAO,34 ,"15,9",Mujer
19084,SHUHAN,34 ,"15,9",Mujer
22112,AINARA CRISTINA,28 ,"15,9",Mujer
27.312,ANDREA SOPHIA,22 ,"15,9",Mujer
29.309,NURIA GABRIELA,21 ,"15,9",Mujer
787,EKAIN,2.032 ,"15,8",Hombres
1054,NAHUEL,1.376 ,"15,8",Hombres
1139,MANEX,1.258 ,"15,8",Hombres
1464,ODEI,890 ,"15,8",Hombres
2462,WAIL,439 ,"15,8",Hombres
3497,JUNHAO,274 ,"15,8",Hombres
4330,AYMAR,209 ,"15,8",Hombres
4674,HEITOR,189 ,"15,8",Hombres
6072,AARON ALEJANDRO,138 ,"15,8",Hombres
6183,JHOEL,136 ,"15,8",Hombres
6559,OXEL,127 ,"15,8",Hombres
7602,ERICK GABRIEL,106 ,"15,8",Hombres
8041,AKETX,98 ,"15,8",Hombres
10570,MOHAMED NADIR,70 ,"15,8",Hombres
13851,DARIUS DANIEL,50 ,"15,8",Hombres
14247,THOMAS ALEJANDRO,49 ,"15,8",Hombres
14823,ANDRIU,46 ,"15,8",Hombres
16456,KAUA,41 ,"15,8",Hombres
17426,HARKIRAT,38 ,"15,8",Hombres
18063,CLARK,36 ,"15,8",Hombres
20158,RAUL CONSTANTIN,32 ,"15,8",Hombres
21728,KLIM,29 ,"15,8",Hombres
22049,ANGEL EMANUEL,28 ,"15,8",Hombres
22440,MOHAMMAD IBRAHIM,28 ,"15,8",Hombres
23666,JIAYANG,26 ,"15,8",Hombres
24102,ANTHONY SANTIAGO,25 ,"15,8",Hombres
24237,DYLAN PAUL,25 ,"15,8",Hombres
24822,YESHUA,25 ,"15,8",Hombres
25993,HAOWEN,23 ,"15,8",Hombres
26499,TUDOR GABRIEL,23 ,"15,8",Hombres
27314,PAULO GABRIEL,22 ,"15,8",Hombres
27642,BRUNO ALESSANDRO,21 ,"15,8",Hombres
27743,DILAN DANIEL,21 ,"15,8",Hombres
28218,MIKEL ANDRES,21 ,"15,8",Hombres
72,MARTINA,68.596 ,"15,8",Mujer
100,EMMA,45.757 ,"15,8",Mujer
262,JANA,10.916 ,"15,8",Mujer
1559,MARIÑA,904 ,"15,8",Mujer
2638,HADA,396 ,"15,8",Mujer
4383,VASILISA,199 ,"15,8",Mujer
5994,LUCAS,133 ,"15,8",Mujer
7945,MARIAMU,94 ,"15,8",Mujer
11277,NOUR ELHOUDA,61 ,"15,8",Mujer
11529,EMILY DANIELA,59 ,"15,8",Mujer
14784,NISMA,45 ,"15,8",Mujer
14855,VICTORY,45 ,"15,8",Mujer
15183,ALMA CARMEN,43 ,"15,8",Mujer
16173,YRIA,41 ,"15,8",Mujer
17287,AIRIN,37 ,"15,8",Mujer
18933,LUCIANA ANTONELLA,34 ,"15,8",Mujer
19956,LUNA ALEJANDRA,32 ,"15,8",Mujer
21087,JANELY,30 ,"15,8",Mujer
21379,SOPHIA ELIZABETH,30 ,"15,8",Mujer
22254,DAHELIRE,28 ,"15,8",Mujer
24.232,RAWIA,26 ,"15,8",Mujer
26.348,CAMILA NOEMI,23 ,"15,8",Mujer
26.920,NARAYA,23 ,"15,8",Mujer
29.046,LUAN,21 ,"15,8",Mujer
29.293,NICOLE ANTONELLA,21 ,"15,8",Mujer
2765,MATTIN,369 ,"15,7",Hombres
2980,LUKE,334 ,"15,7",Hombres
5744,RUY,148 ,"15,7",Hombres
11111,PIERO ALESSANDRO,66 ,"15,7",Hombres
11565,RYO,63 ,"15,7",Hombres
12857,HAIDER ALI,55 ,"15,7",Hombres
12946,SANTIAGO JOSUE,55 ,"15,7",Hombres
14733,OBAID,47 ,"15,7",Hombres
17506,LLUCH,38 ,"15,7",Hombres
18501,ERICK SAMUEL,35 ,"15,7",Hombres
19855,DILAN DAVID,32 ,"15,7",Hombres
20806,ZIDAN,31 ,"15,7",Hombres
24110,ARAL,25 ,"15,7",Hombres
26433,SANTIAGO EMMANUEL,23 ,"15,7",Hombres
26600,ALAR,22 ,"15,7",Hombres
26992,ISAN,22 ,"15,7",Hombres
27778,ELIASS,21 ,"15,7",Hombres
28076,JUSTIN JOSE,21 ,"15,7",Hombres
28278,OUBAID,21 ,"15,7",Hombres
1443,LEYLA,1.024 ,"15,7",Mujer
1935,NICOL,639 ,"15,7",Mujer
2372,NIHAL,460 ,"15,7",Mujer
4288,IREA,204 ,"15,7",Mujer
4367,AUBA,199 ,"15,7",Mujer
5324,ALANIS,153 ,"15,7",Mujer
5633,SHAMARA,143 ,"15,7",Mujer
7480,MELANNY,101 ,"15,7",Mujer
9047,SHIQI,80 ,"15,7",Mujer
10608,ALISHBA,65 ,"15,7",Mujer
14269,AINHOA CRISTINA,46 ,"15,7",Mujer
14364,HADASA,46 ,"15,7",Mujer
14731,MAELYS,45 ,"15,7",Mujer
14900,ANTELA,44 ,"15,7",Mujer
19464,MARIAPAZ,33 ,"15,7",Mujer
21599,DANIELA PINO,29 ,"15,7",Mujer
22418,JENEBA,28 ,"15,7",Mujer
22717,SARA MICHEL,28 ,"15,7",Mujer
22866,ARIADNA ALEJANDRA,27 ,"15,7",Mujer
23515,YANXIN,27 ,"15,7",Mujer
23645,ARIADNNA,26 ,"15,7",Mujer
24.900,MAITE SOFIA,25 ,"15,7",Mujer
25.545,ELYA,24 ,"15,7",Mujer
26.128,VICTORIA STEFANIA,24 ,"15,7",Mujer
26.352,CARLA AINHOA,23 ,"15,7",Mujer
27.168,VICTORIA NICOLE,23 ,"15,7",Mujer
27.281,AMAIA ISABEL,22 ,"15,7",Mujer
28.195,SHIYAN,22 ,"15,7",Mujer
29.656,AISETOU,20 ,"15,7",Mujer
30.733,SHIOMARA,20 ,"15,7",Mujer
80,MATEO,51.350 ,"15,6",Hombres
603,AMIN,3.022 ,"15,6",Hombres
728,BRAYAN,2.301 ,"15,6",Hombres
2243,ELLIOT,498 ,"15,6",Hombres
3689,GHALI,256 ,"15,6",Hombres
5365,ZOE,161 ,"15,6",Hombres
5448,SALMANE,158 ,"15,6",Hombres
