CUSEC,Nivel,vivienda turistica,plazas,Porcentaje vivienda turistica,PERIODO,PROV_LITERAL,MUN_LITERAL
3205404004,Secciones,1,6,"0,19",2024M11,Ourense,Ourense
3205404003,Secciones,8,33,"0,94",2024M11,Ourense,Ourense
3205404002,Secciones,23,91,"1,77",2024M11,Ourense,Ourense
3205403016,Secciones,2,10,"0,27",2024M11,Ourense,Ourense
3205403015,Secciones,2,12,"0,20",2024M11,Ourense,Ourense
3205403014,Secciones,3,18,"0,27",2024M11,Ourense,Ourense
3205403017,Secciones,0,0,"0,00",2024M11,Ourense,Ourense
3205403013,Secciones,6,30,"0,99",2024M11,Ourense,Ourense
3205403012,Secciones,8,38,"1,76",2024M11,Ourense,Ourense
3205403011,Secciones,1,4,"0,09",2024M11,Ourense,Ourense
3205403010,Secciones,0,0,"0,00",2024M11,Ourense,Ourense
3205403009,Secciones,7,53,"0,73",2024M11,Ourense,Ourense
3205403008,Secciones,2,14,"0,15",2024M11,Ourense,Ourense
3205403007,Secciones,2,9,"0,35",2024M11,Ourense,Ourense
3205403006,Secciones,4,14,"0,83",2024M11,Ourense,Ourense
3205404005,Secciones,0,0,"0,00",2024M11,Ourense,Ourense
3205403005,Secciones,2,6,"0,32",2024M11,Ourense,Ourense
3205403004,Secciones,7,38,"0,53",2024M11,Ourense,Ourense
3205404013,Secciones,5,35,"0,74",2024M11,Ourense,Ourense
3205403003,Secciones,4,21,"0,39",2024M11,Ourense,Ourense
3205403002,Secciones,4,19,"0,58",2024M11,Ourense,Ourense
3205405002,Secciones,2,9,"0,29",2024M11,Ourense,Ourense
3205403001,Secciones,10,49,"0,84",2024M11,Ourense,Ourense
3205402011,Secciones,1,2,"0,14",2024M11,Ourense,Ourense
3205402010,Secciones,0,0,"0,00",2024M11,Ourense,Ourense
3205402009,Secciones,1,15,"0,10",2024M11,Ourense,Ourense
3205405006,Secciones,2,6,"0,25",2024M11,Ourense,Ourense
3205402008,Secciones,0,0,"0,00",2024M11,Ourense,Ourense
3205402007,Secciones,3,11,"0,28",2024M11,Ourense,Ourense
3205402006,Secciones,4,20,"0,38",2024M11,Ourense,Ourense
3205402005,Secciones,0,0,"0,00",2024M11,Ourense,Ourense
3205402004,Secciones,4,14,"0,30",2024M11,Ourense,Ourense
3205402003,Secciones,9,41,"0,65",2024M11,Ourense,Ourense
3205402002,Secciones,19,65,"3,04",2024M11,Ourense,Ourense
3205402001,Secciones,15,69,"1,59",2024M11,Ourense,Ourense
3205405015,Secciones,2,8,"0,28",2024M11,Ourense,Ourense
3205401018,Secciones,4,29,"0,85",2024M11,Ourense,Ourense
3205401017,Secciones,3,17,"0,69",2024M11,Ourense,Ourense
3205405019,Secciones,1,8,"0,14",2024M11,Ourense,Ourense
3205401016,Secciones,1,8,"0,17",2024M11,Ourense,Ourense
3205401015,Secciones,0,0,"0,00",2024M11,Ourense,Ourense
3205401014,Secciones,0,0,"0,00",2024M11,Ourense,Ourense
3205401013,Secciones,4,22,"0,32",2024M11,Ourense,Ourense
3205401012,Secciones,7,33,"0,48",2024M11,Ourense,Ourense
3205401011,Secciones,2,5,"0,35",2024M11,Ourense,Ourense
3205401010,Secciones,4,18,"0,43",2024M11,Ourense,Ourense
3205401009,Secciones,3,16,"0,32",2024M11,Ourense,Ourense
3205401008,Secciones,3,17,"0,66",2024M11,Ourense,Ourense
3205401007,Secciones,7,22,"0,71",2024M11,Ourense,Ourense
3205401006,Secciones,3,16,"0,35",2024M11,Ourense,Ourense
3205401005,Secciones,7,50,"0,92",2024M11,Ourense,Ourense
3205401004,Secciones,13,73,"2,62",2024M11,Ourense,Ourense
3205401003,Secciones,6,42,"1,17",2024M11,Ourense,Ourense
3205401002,Secciones,18,81,"1,96",2024M11,Ourense,Ourense
3205401001,Secciones,23,101,"3,40",2024M11,Ourense,Ourense
3205501001,Secciones,2,11,"0,13",2024M11,Ourense,Paderne de Allariz
3205601002,Secciones,6,40,"0,68",2024M11,Ourense,Padrenda
3205601001,Secciones,3,22,"0,36",2024M11,Ourense,Padrenda
3205701001,Secciones,26,116,"2,84",2024M11,Ourense,Parada de Sil
3205802003,Secciones,2,16,"0,32",2024M11,Ourense,"Pereiro de Aguiar, O"
3205802002,Secciones,7,33,"0,64",2024M11,Ourense,"Pereiro de Aguiar, O"
3205802001,Secciones,5,38,"0,51",2024M11,Ourense,"Pereiro de Aguiar, O"
3205801002,Secciones,8,44,"0,80",2024M11,Ourense,"Pereiro de Aguiar, O"
3205801001,Secciones,20,117,"3,02",2024M11,Ourense,"Pereiro de Aguiar, O"
3205902001,Secciones,7,37,"0,65",2024M11,Ourense,"Peroxa, A"
3205901001,Secciones,2,17,"0,30",2024M11,Ourense,"Peroxa, A"
3206001001,Secciones,8,35,"0,72",2024M11,Ourense,Petín
3206101001,Secciones,5,25,"0,48",2024M11,Ourense,Piñor
3206201001,Secciones,2,6,"0,19",2024M11,Ourense,Porqueira
3206301002,Secciones,6,34,"0,41",2024M11,Ourense,"Pobra de Trives, A"
3206301001,Secciones,1,6,"0,09",2024M11,Ourense,"Pobra de Trives, A"
3206401001,Secciones,0,0,"0,00",2024M11,Ourense,Pontedeva
3206501001,Secciones,3,16,"0,41",2024M11,Ourense,Punxín
3206601001,Secciones,0,0,"0,00",2024M11,Ourense,Quintela de Leirado
3206701001,Secciones,12,53,"0,81",2024M11,Ourense,Rairiz de Veiga
3206802001,Secciones,3,19,"0,36",2024M11,Ourense,Ramirás
3206801001,Secciones,5,20,"0,63",2024M11,Ourense,Ramirás
3206902001,Secciones,9,49,"0,84",2024M11,Ourense,Ribadavia
3206901005,Secciones,6,27,"0,71",2024M11,Ourense,Ribadavia
3206901004,Secciones,2,12,"0,36",2024M11,Ourense,Ribadavia
3206901003,Secciones,12,64,"1,32",2024M11,Ourense,Ribadavia
3206901001,Secciones,19,153,"2,73",2024M11,Ourense,Ribadavia
3207001001,Secciones,11,59,"1,19",2024M11,Ourense,San Xoán de Río
3207101001,Secciones,0,0,"0,00",2024M11,Ourense,Riós
3207201005,Secciones,1,6,"0,12",2024M11,Ourense,"Rúa, A"
3207201004,Secciones,0,0,"0,00",2024M11,Ourense,"Rúa, A"
3207201003,Secciones,3,14,"0,53",2024M11,Ourense,"Rúa, A"
3207201002,Secciones,1,4,"0,16",2024M11,Ourense,"Rúa, A"
3207201001,Secciones,1,5,"0,11",2024M11,Ourense,"Rúa, A"
3207301001,Secciones,14,66,"0,81",2024M11,Ourense,Rubiá
3207401001,Secciones,6,24,"0,59",2024M11,Ourense,San Amaro
3207502001,Secciones,2,16,"0,20",2024M11,Ourense,San Cibrao das Viñas
3207501003,Secciones,1,7,"0,11",2024M11,Ourense,San Cibrao das Viñas
3207501002,Secciones,0,0,"0,00",2024M11,Ourense,San Cibrao das Viñas
3207501001,Secciones,0,0,"0,00",2024M11,Ourense,San Cibrao das Viñas
3207602001,Secciones,4,47,"0,44",2024M11,Ourense,San Cristovo de Cea
3207601001,Secciones,13,63,"1,20",2024M11,Ourense,San Cristovo de Cea
3207701001,Secciones,1,12,"0,05",2024M11,Ourense,Sandiás
3207801001,Secciones,1,6,"0,07",2024M11,Ourense,Sarreaus
3207901002,Secciones,2,13,"0,28",2024M11,Ourense,Taboadela
3207901001,Secciones,4,20,"0,65",2024M11,Ourense,Taboadela
3208001001,Secciones,20,93,"1,62",2024M11,Ourense,"Teixeira, A"
3208102001,Secciones,1,8,"0,13",2024M11,Ourense,Toén
3208101002,Secciones,2,13,"0,34",2024M11,Ourense,Toén
3208101001,Secciones,2,10,"0,29",2024M11,Ourense,Toén
3208201001,Secciones,4,17,"0,27",2024M11,Ourense,Trasmiras
3208301001,Secciones,3,18,"0,16",2024M11,Ourense,"Veiga, A"
3208401001,Secciones,1,5,"0,09",2024M11,Ourense,Verea
3208501010,Secciones,2,7,"0,19",2024M11,Ourense,Verín
3208501009,Secciones,1,4,"0,08",2024M11,Ourense,Verín
3208501008,Secciones,0,0,"0,00",2024M11,Ourense,Verín
3208501007,Secciones,1,4,"0,10",2024M11,Ourense,Verín
3208501005,Secciones,0,0,"0,00",2024M11,Ourense,Verín
3208501004,Secciones,7,49,"0,45",2024M11,Ourense,Verín
3208501003,Secciones,1,3,"0,13",2024M11,Ourense,Verín
3208501002,Secciones,0,0,"0,00",2024M11,Ourense,Verín
3208501001,Secciones,4,16,"0,30",2024M11,Ourense,Verín
3208602001,Secciones,2,12,"0,14",2024M11,Ourense,Viana do Bolo
3208601001,Secciones,8,46,"0,47",2024M11,Ourense,Viana do Bolo
3208702001,Secciones,2,7,"0,24",2024M11,Ourense,Vilamarín
3208701001,Secciones,6,13,"0,87",2024M11,Ourense,Vilamarín
3208801002,Secciones,0,0,"0,00",2024M11,Ourense,Vilamartín de Valdeorras
3208801001,Secciones,3,13,"0,30",2024M11,Ourense,Vilamartín de Valdeorras
3208902001,Secciones,0,0,"0,00",2024M11,Ourense,Vilar de Barrio
3208901001,Secciones,5,33,"0,36",2024M11,Ourense,Vilar de Barrio
3209001001,Secciones,0,0,"0,00",2024M11,Ourense,Vilar de Santos
3209101002,Secciones,0,0,"0,00",2024M11,Ourense,Vilardevós
3209101001,Secciones,0,0,"0,00",2024M11,Ourense,Vilardevós
3209201001,Secciones,3,30,"0,51",2024M11,Ourense,Vilariño de Conso
3300101001,Secciones,8,39,"0,47",2024M11,Asturias,Allande
3300203006,Secciones,0,0,"0,00",2024M11,Asturias,Aller
3300203004,Secciones,2,8,"0,19",2024M11,Asturias,Aller
3300203003,Secciones,0,0,"0,00",2024M11,Asturias,Aller
3300203002,Secciones,2,3,"0,17",2024M11,Asturias,Aller
3300203001,Secciones,10,27,"0,75",2024M11,Asturias,Aller
3300202002,Secciones,45,216,"3,86",2024M11,Asturias,Aller
3300202001,Secciones,8,40,"0,67",2024M11,Asturias,Aller
3300201003,Secciones,10,43,"0,77",2024M11,Asturias,Aller
3300201002,Secciones,0,0,"0,00",2024M11,Asturias,Aller
3300201001,Secciones,15,69,"1,32",2024M11,Asturias,Aller
3300301001,Secciones,19,101,"1,23",2024M11,Asturias,Amieva
3300401077,Secciones,1,7,"0,15",2024M11,Asturias,Avilés
3300401076,Secciones,1,6,"0,14",2024M11,Asturias,Avilés
3300401075,Secciones,1,6,"0,23",2024M11,Asturias,Avilés
3300401074,Secciones,0,0,"0,00",2024M11,Asturias,Avilés
3300401073,Secciones,1,4,"0,14",2024M11,Asturias,Avilés
3300401072,Secciones,0,0,"0,00",2024M11,Asturias,Avilés
3300401071,Secciones,2,9,"0,29",2024M11,Asturias,Avilés
3300401069,Secciones,1,6,"0,15",2024M11,Asturias,Avilés
3300401068,Secciones,2,9,"0,38",2024M11,Asturias,Avilés
3300401067,Secciones,5,24,"1,24",2024M11,Asturias,Avilés
3300401064,Secciones,2,18,"0,29",2024M11,Asturias,Avilés
3300401062,Secciones,2,8,"0,22",2024M11,Asturias,Avilés
3300401061,Secciones,1,4,"0,13",2024M11,Asturias,Avilés
3300401058,Secciones,1,4,"0,15",2024M11,Asturias,Avilés
3300401056,Secciones,1,4,"0,16",2024M11,Asturias,Avilés
3300401055,Secciones,1,4,"0,13",2024M11,Asturias,Avilés
3300401054,Secciones,0,0,"0,00",2024M11,Asturias,Avilés
3300401053,Secciones,1,7,"0,08",2024M11,Asturias,Avilés
3300401052,Secciones,1,4,"0,30",2024M11,Asturias,Avilés
3300401051,Secciones,0,0,"0,00",2024M11,Asturias,Avilés
3300401049,Secciones,3,7,"0,58",2024M11,Asturias,Avilés
3300401047,Secciones,0,0,"0,00",2024M11,Asturias,Avilés
3300401045,Secciones,1,2,"0,22",2024M11,Asturias,Avilés
3300401042,Secciones,1,8,"0,17",2024M11,Asturias,Avilés
3300401040,Secciones,5,26,"0,55",2024M11,Asturias,Avilés
3300401039,Secciones,2,11,"0,23",2024M11,Asturias,Avilés
3300401044,Secciones,1,5,"0,15",2024M11,Asturias,Avilés
3300401038,Secciones,1,4,"0,18",2024M11,Asturias,Avilés
3300401036,Secciones,4,17,"0,33",2024M11,Asturias,Avilés
3300401050,Secciones,4,13,"0,40",2024M11,Asturias,Avilés
3300401035,Secciones,2,8,"0,24",2024M11,Asturias,Avilés
3300401034,Secciones,7,34,"1,11",2024M11,Asturias,Avilés
3300401033,Secciones,2,7,"0,41",2024M11,Asturias,Avilés
3300401032,Secciones,5,25,"0,76",2024M11,Asturias,Avilés
3300401031,Secciones,5,22,"0,61",2024M11,Asturias,Avilés
3300401030,Secciones,5,22,"0,67",2024M11,Asturias,Avilés
3300401060,Secciones,0,0,"0,00",2024M11,Asturias,Avilés
3300401029,Secciones,1,6,"0,16",2024M11,Asturias,Avilés
3300401028,Secciones,2,10,"0,20",2024M11,Asturias,Avilés
3300401027,Secciones,3,16,"0,79",2024M11,Asturias,Avilés
3300401026,Secciones,5,23,"1,00",2024M11,Asturias,Avilés
3300401066,Secciones,2,19,"0,41",2024M11,Asturias,Avilés
3300401025,Secciones,1,2,"0,16",2024M11,Asturias,Avilés
3300401024,Secciones,0,0,"0,00",2024M11,Asturias,Avilés
3300401023,Secciones,1,4,"0,16",2024M11,Asturias,Avilés
3300401022,Secciones,0,0,"0,00",2024M11,Asturias,Avilés
3300401070,Secciones,0,0,"0,00",2024M11,Asturias,Avilés
3300401021,Secciones,2,11,"0,28",2024M11,Asturias,Avilés
3300401020,Secciones,0,0,"0,00",2024M11,Asturias,Avilés
3300401019,Secciones,1,4,"0,21",2024M11,Asturias,Avilés
3300401018,Secciones,0,0,"0,00",2024M11,Asturias,Avilés
3300401017,Secciones,9,45,"1,43",2024M11,Asturias,Avilés
3300401016,Secciones,9,53,"2,01",2024M11,Asturias,Avilés
3300401015,Secciones,0,0,"0,00",2024M11,Asturias,Avilés
3300401014,Secciones,2,7,"0,39",2024M11,Asturias,Avilés
3300401078,Secciones,3,16,"0,45",2024M11,Asturias,Avilés
3300401013,Secciones,2,6,"0,36",2024M11,Asturias,Avilés
3300401012,Secciones,0,0,"0,00",2024M11,Asturias,Avilés
3300401011,Secciones,1,2,"0,31",2024M11,Asturias,Avilés
3300401009,Secciones,4,17,"0,59",2024M11,Asturias,Avilés
3300401008,Secciones,1,1,"0,23",2024M11,Asturias,Avilés
3300401007,Secciones,2,5,"0,25",2024M11,Asturias,Avilés
3300401006,Secciones,2,9,"0,34",2024M11,Asturias,Avilés
3300401005,Secciones,3,13,"0,36",2024M11,Asturias,Avilés
3300401004,Secciones,0,0,"0,00",2024M11,Asturias,Avilés
3300401003,Secciones,7,23,"1,84",2024M11,Asturias,Avilés
3300401002,Secciones,5,22,"0,97",2024M11,Asturias,Avilés
3300401001,Secciones,6,23,"0,90",2024M11,Asturias,Avilés
3300501001,Secciones,31,140,"1,13",2024M11,Asturias,Belmonte de Miranda
3300601002,Secciones,9,46,"0,73",2024M11,Asturias,Bimenes
3300601001,Secciones,10,56,"0,89",2024M11,Asturias,Bimenes
3300701001,Secciones,21,87,"1,16",2024M11,Asturias,Boal
3300801002,Secciones,67,371,"3,88",2024M11,Asturias,Cabrales
3300801001,Secciones,44,214,"3,18",2024M11,Asturias,Cabrales
3300901001,Secciones,26,136,"2,11",2024M11,Asturias,Cabranes
3301001003,Secciones,7,47,"1,07",2024M11,Asturias,Candamo
3301001001,Secciones,17,138,"2,01",2024M11,Asturias,Candamo
3301105001,Secciones,0,0,"0,00",2024M11,Asturias,Cangas del Narcea
3301104003,Secciones,3,12,"0,60",2024M11,Asturias,Cangas del Narcea
3301104001,Secciones,0,0,"0,00",2024M11,Asturias,Cangas del Narcea
3301103002,Secciones,4,27,"0,49",2024M11,Asturias,Cangas del Narcea
3301102002,Secciones,6,39,"0,85",2024M11,Asturias,Cangas del Narcea
3301102001,Secciones,7,32,"1,16",2024M11,Asturias,Cangas del Narcea
3301101005,Secciones,1,7,"0,07",2024M11,Asturias,Cangas del Narcea
3301101004,Secciones,1,4,"0,13",2024M11,Asturias,Cangas del Narcea
3301101003,Secciones,8,32,"0,87",2024M11,Asturias,Cangas del Narcea
3301101002,Secciones,1,4,"0,20",2024M11,Asturias,Cangas del Narcea
3301101001,Secciones,2,8,"0,37",2024M11,Asturias,Cangas del Narcea
3301201004,Secciones,129,663,"7,08",2024M11,Asturias,Cangas de Onís
3301201003,Secciones,75,364,"10,08",2024M11,Asturias,Cangas de Onís
3301201002,Secciones,72,415,"6,40",2024M11,Asturias,Cangas de Onís
3301201001,Secciones,94,411,"5,99",2024M11,Asturias,Cangas de Onís
3301301001,Secciones,36,235,"6,49",2024M11,Asturias,Caravia
3301403002,Secciones,0,0,"0,00",2024M11,Asturias,Carreño
3301403001,Secciones,5,36,"1,12",2024M11,Asturias,Carreño
3301402002,Secciones,9,46,"1,04",2024M11,Asturias,Carreño
3301402001,Secciones,14,85,"1,96",2024M11,Asturias,Carreño
3301401006,Secciones,1,14,"0,23",2024M11,Asturias,Carreño
3301401005,Secciones,6,32,"0,58",2024M11,Asturias,Carreño
3301401004,Secciones,13,73,"1,71",2024M11,Asturias,Carreño
3301401003,Secciones,12,54,"1,46",2024M11,Asturias,Carreño
3301401002,Secciones,5,22,"0,51",2024M11,Asturias,Carreño
3301401001,Secciones,14,63,"1,75",2024M11,Asturias,Carreño
3301501003,Secciones,13,69,"1,47",2024M11,Asturias,Caso
3301501001,Secciones,9,47,"0,92",2024M11,Asturias,Caso
3301601020,Secciones,1,4,"0,14",2024M11,Asturias,Castrillón
3301601019,Secciones,2,10,"0,38",2024M11,Asturias,Castrillón
3301601017,Secciones,10,53,"1,69",2024M11,Asturias,Castrillón
3301601016,Secciones,6,25,"1,11",2024M11,Asturias,Castrillón
3301601015,Secciones,8,31,"2,29",2024M11,Asturias,Castrillón
3301601014,Secciones,1,8,"0,15",2024M11,Asturias,Castrillón
3301601013,Secciones,27,120,"2,08",2024M11,Asturias,Castrillón
3301601012,Secciones,2,11,"0,25",2024M11,Asturias,Castrillón
3301601011,Secciones,1,4,"0,16",2024M11,Asturias,Castrillón
3301601010,Secciones,2,14,"0,23",2024M11,Asturias,Castrillón
3301601008,Secciones,3,12,"0,49",2024M11,Asturias,Castrillón
3301601007,Secciones,13,77,"1,35",2024M11,Asturias,Castrillón
3301601006,Secciones,27,128,"3,40",2024M11,Asturias,Castrillón
3301601005,Secciones,13,86,"1,90",2024M11,Asturias,Castrillón
3301601004,Secciones,1,6,"0,13",2024M11,Asturias,Castrillón
3301601003,Secciones,3,16,"0,40",2024M11,Asturias,Castrillón
3301601002,Secciones,3,15,"0,42",2024M11,Asturias,Castrillón
3301601001,Secciones,13,96,"1,43",2024M11,Asturias,Castrillón
3301701003,Secciones,3,14,"0,68",2024M11,Asturias,Castropol
3301701002,Secciones,28,143,"2,33",2024M11,Asturias,Castropol
3301701001,Secciones,22,118,"2,36",2024M11,Asturias,Castropol
3301802002,Secciones,17,132,"1,85",2024M11,Asturias,Coaña
3301802001,Secciones,13,66,"2,10",2024M11,Asturias,Coaña
3301801001,Secciones,22,77,"3,60",2024M11,Asturias,Coaña
3301901004,Secciones,23,136,"2,50",2024M11,Asturias,Colunga
3301901002,Secciones,60,268,"5,67",2024M11,Asturias,Colunga
3301901001,Secciones,82,433,"3,50",2024M11,Asturias,Colunga
3302001013,Secciones,0,0,"0,00",2024M11,Asturias,Corvera de Asturias
3302001012,Secciones,0,0,"0,00",2024M11,Asturias,Corvera de Asturias
3302001011,Secciones,1,2,"0,13",2024M11,Asturias,Corvera de Asturias
3302001010,Secciones,1,4,"0,16",2024M11,Asturias,Corvera de Asturias
3302001009,Secciones,0,0,"0,00",2024M11,Asturias,Corvera de Asturias
3302001008,Secciones,0,0,"0,00",2024M11,Asturias,Corvera de Asturias
3302001007,Secciones,0,0,"0,00",2024M11,Asturias,Corvera de Asturias
3302001006,Secciones,0,0,"0,00",2024M11,Asturias,Corvera de Asturias
3302001005,Secciones,0,0,"0,00",2024M11,Asturias,Corvera de Asturias
3302001004,Secciones,4,29,"0,35",2024M11,Asturias,Corvera de Asturias
3302001003,Secciones,0,0,"0,00",2024M11,Asturias,Corvera de Asturias
3302001002,Secciones,0,0,"0,00",2024M11,Asturias,Corvera de Asturias
3302001001,Secciones,2,7,"0,20",2024M11,Asturias,Corvera de Asturias
3302101007,Secciones,48,306,"2,90",2024M11,Asturias,Cudillero
3302101006,Secciones,34,168,"3,27",2024M11,Asturias,Cudillero
3302101005,Secciones,19,104,"4,25",2024M11,Asturias,Cudillero
3302101004,Secciones,43,223,"4,98",2024M11,Asturias,Cudillero
3302101001,Secciones,91,402,"7,74",2024M11,Asturias,Cudillero
3302201001,Secciones,2,17,"0,24",2024M11,Asturias,Degaña
3302301003,Secciones,7,42,"0,91",2024M11,Asturias,"Franco, El"
3302301002,Secciones,19,84,"3,91",2024M11,Asturias,"Franco, El"
3302301001,Secciones,10,49,"0,74",2024M11,Asturias,"Franco, El"
3302409019,Secciones,0,0,"0,00",2024M11,Asturias,Gijón
3302409017,Secciones,2,20,"0,24",2024M11,Asturias,Gijón
3302409016,Secciones,4,19,"0,94",2024M11,Asturias,Gijón
3302409015,Secciones,10,67,"1,42",2024M11,Asturias,Gijón
3302409014,Secciones,1,10,"0,14",2024M11,Asturias,Gijón
3302409013,Secciones,2,14,"0,21",2024M11,Asturias,Gijón
3302409012,Secciones,12,93,"1,40",2024M11,Asturias,Gijón
3302409011,Secciones,12,82,"1,33",2024M11,Asturias,Gijón
3302409008,Secciones,3,15,"0,34",2024M11,Asturias,Gijón
3302409007,Secciones,5,29,"1,02",2024M11,Asturias,Gijón
3302409006,Secciones,9,59,"1,38",2024M11,Asturias,Gijón
3302409004,Secciones,8,52,"1,15",2024M11,Asturias,Gijón
3302409003,Secciones,11,68,"1,11",2024M11,Asturias,Gijón
3302409002,Secciones,4,24,"0,76",2024M11,Asturias,Gijón
3302408023,Secciones,2,10,"0,27",2024M11,Asturias,Gijón
3302408022,Secciones,0,0,"0,00",2024M11,Asturias,Gijón
3302408021,Secciones,0,0,"0,00",2024M11,Asturias,Gijón
3302408020,Secciones,3,6,"0,30",2024M11,Asturias,Gijón
3302408019,Secciones,1,1,"0,13",2024M11,Asturias,Gijón
3302408018,Secciones,3,14,"0,35",2024M11,Asturias,Gijón
3302408017,Secciones,0,0,"0,00",2024M11,Asturias,Gijón
3302408015,Secciones,0,0,"0,00",2024M11,Asturias,Gijón
3302408014,Secciones,0,0,"0,00",2024M11,Asturias,Gijón
3302408013,Secciones,2,11,"0,42",2024M11,Asturias,Gijón
3302408011,Secciones,4,15,"0,48",2024M11,Asturias,Gijón
3302408010,Secciones,1,6,"0,19",2024M11,Asturias,Gijón
3302408009,Secciones,3,14,"0,64",2024M11,Asturias,Gijón
3302408007,Secciones,8,36,"1,42",2024M11,Asturias,Gijón
3302408006,Secciones,11,54,"1,53",2024M11,Asturias,Gijón
3302408005,Secciones,1,6,"0,16",2024M11,Asturias,Gijón
3302408004,Secciones,16,59,"1,42",2024M11,Asturias,Gijón
3302408003,Secciones,7,34,"0,71",2024M11,Asturias,Gijón
3302408002,Secciones,3,17,"0,35",2024M11,Asturias,Gijón
3302408001,Secciones,8,39,"0,91",2024M11,Asturias,Gijón
3302407050,Secciones,4,17,"0,85",2024M11,Asturias,Gijón
3302407049,Secciones,0,0,"0,00",2024M11,Asturias,Gijón
3302407048,Secciones,1,4,"0,20",2024M11,Asturias,Gijón
3302407046,Secciones,4,20,"0,42",2024M11,Asturias,Gijón
3302407045,Secciones,3,11,"0,54",2024M11,Asturias,Gijón
3302407044,Secciones,4,13,"0,40",2024M11,Asturias,Gijón
3302407042,Secciones,5,19,"0,41",2024M11,Asturias,Gijón
3302407041,Secciones,5,32,"0,60",2024M11,Asturias,Gijón
3302407040,Secciones,3,15,"0,41",2024M11,Asturias,Gijón
3302407039,Secciones,2,8,"0,26",2024M11,Asturias,Gijón
3302407038,Secciones,3,13,"0,41",2024M11,Asturias,Gijón
3302407037,Secciones,3,12,"0,51",2024M11,Asturias,Gijón
3302407036,Secciones,4,19,"0,67",2024M11,Asturias,Gijón
3302407034,Secciones,5,21,"0,69",2024M11,Asturias,Gijón
3302407033,Secciones,4,18,"0,86",2024M11,Asturias,Gijón
3302407032,Secciones,3,17,"0,60",2024M11,Asturias,Gijón
3302407030,Secciones,12,62,"1,56",2024M11,Asturias,Gijón
3302407029,Secciones,9,38,"1,89",2024M11,Asturias,Gijón
3302407028,Secciones,6,31,"0,60",2024M11,Asturias,Gijón
3302407026,Secciones,4,18,"0,50",2024M11,Asturias,Gijón
3302407025,Secciones,0,0,"0,00",2024M11,Asturias,Gijón
3302407024,Secciones,3,16,"0,57",2024M11,Asturias,Gijón
3302407023,Secciones,7,35,"0,87",2024M11,Asturias,Gijón
3302407022,Secciones,1,6,"0,16",2024M11,Asturias,Gijón
3302407021,Secciones,1,6,"0,22",2024M11,Asturias,Gijón
3302407020,Secciones,5,21,"0,94",2024M11,Asturias,Gijón
3302407018,Secciones,9,38,"0,89",2024M11,Asturias,Gijón
3302407017,Secciones,3,15,"0,37",2024M11,Asturias,Gijón
3302407016,Secciones,7,30,"1,14",2024M11,Asturias,Gijón
3302407014,Secciones,10,33,"2,02",2024M11,Asturias,Gijón
3302407013,Secciones,6,29,"0,88",2024M11,Asturias,Gijón
